source_file,line,question,kg,representation,prompt_type,temperature_label,num_bridges,expected,got,exact_match,partial_match,complete_mismatch,precision_retrieval_rate,incorrect_fdr_rate,recall_hit_rate,miss_rate,f1_score
kgmulsel_temp0_nen_axiom_ttl.jsonl,544,What scholarly publications mention or are associated with topics about enslaved individuals?,"core_scholar_rich, enslaved",axiom,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,545,"What learning media resources cover topics related to cruises, vessels, expeditions, samples, or datasets?","currkg, gmo",nen,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,546,What learning media resources cover topics related to enslaved individuals or historical slavery?,"currkg, enslaved",nen,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,547,Which learning media resources explain topics associated with cruises conducted by specific vessels or sponsored by specific organizations?,"currkg, gmo",nen,0_shot,temp0.0,2,"currkg, gmo",gmo,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,548,Which publications involve authors or departments connected to cruises that occurred in places with recorded hazard events?,"core_scholar_rich, gmo, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,549,"Which learning resources and scholarly publications cover topics related to enslaved individuals, including locations, time periods, occupations, relationships, or historical events?","core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,550,"What publication fields of study are related to enslaved individuals, historical events, occupations, or family relationships?","core_scholar_rich, enslaved",axiom,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,551,What learning paths include topics about enslaved individuals or historical records?,"currkg, enslaved",nen,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,552,"Which learning paths include media resources about topics that also appear in publications about enslaved individuals, relationships, occupations, or historical events?","core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,553,"Which authors, departments, universities, publications, enslaved individuals, historical events, places, hazard events, and temporal scopes are connected through shared historical geography?","core_scholar_rich, enslaved, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,554,"What learning topics correspond to cruise types, vessels, platforms, organizations, or physical samples?","currkg, gmo",axiom,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,555,"What learning resources and scholarly publications cover topics related to cruises, vessels, samples, or datasets?","core_scholar_rich, currkg, gmo",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,556,Which personas are associated with learning paths that include media resources about hazard types affecting geographical places?,"currkg, kwg",nen,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,557,What curriculum topics correspond to fields of study represented by oceanographic cruises or datasets?,"core_scholar_rich, currkg, gmo",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,558,What learning media resources and scholarly publications share the same or related topics?,"core_scholar_rich, currkg",nen,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,559,"Which curriculum paths and publication networks connect learner personas, media authors, publication authors, departments, universities, cruise participants, agent roles, vessels, sponsoring organizations, datasets, samples, places, and time periods?","core_scholar_rich, currkg, gmo",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,560,"Which learning modules or media resources cover hazard-related topics, and which hazard events, places, or climate attributes from the KG correspond to those topics?","currkg, kwg",nen,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,561,"Which publications are associated with fields of study that match enslaved-person demographic, location, occupation, or event records?","core_scholar_rich, enslaved",nen,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,562,"Which learning paths teach hazard-related topics in an order that can be linked to real hazard events, affected places, temporal intervals, damage details, health concerns, and demographic attributes?","currkg, kwg",nen,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,563,"Which personas, learning paths, modules, media resources, topics, publications, authors, departments, cruises, vessels, organizations, samples, and datasets are connected?","core_scholar_rich, currkg, gmo",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,564,"What people or organizations connected to cruises also appear in publications about hazards, climate, or geographical places?","core_scholar_rich, gmo, kwg",nen,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,565,Which learning paths include modules whose topics match fields of study with publications from universities in specific cities or states?,"core_scholar_rich, currkg",nen,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,566,"Which scholarly publications, authors, departments, fields of study, and submission or publication dates align with enslaved-person records by location, demographic category, occupation, relationship, and historical period?","core_scholar_rich, enslaved",nen,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,567,"Which curriculum modules or media resources teach hazard-related topics that are also represented in scholarly publications, and what real hazard events or places support those topics?","core_scholar_rich, currkg, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,568,"Which learning resources and scholarly publications cover hazard types that have real event records, affected places, climate observations, damage details, or demographic attributes?","core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,569,"What people or organizations connected to cruises also appear in publications about hazards, climate, or geographical places?","core_scholar_rich, gmo, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,570,"Which personas, learning paths, media resources, topics, publications, authors, departments, enslaved individuals, locations, events, occupations, and relationships are connected?","core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,571,What authors or departments are associated with publications about places connected to enslaved individuals and hazards?,"core_scholar_rich, enslaved, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","enslaved, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,572,"For each shared place, how do enslaved population records by gender, ethnicity, or age align with hazard events and damage observations over time?","enslaved, kwg",axiom,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,573,"Which scholarly publications describe fields of study related to samples or datasets collected by cruises in places with climate, storm, flood, fire, or earthquake records?","core_scholar_rich, gmo, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,574,"What publication fields of study are related to enslaved individuals, historical events, occupations, or family relationships?","core_scholar_rich, enslaved",ttl,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,575,What years or time periods are available for places that appear in both enslaved-person records and hazard records?,"enslaved, kwg",nen,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,576,What hazard types are recorded for places associated with enslaved individuals?,"enslaved, kwg",axiom,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,577,What learning paths include topics about enslaved individuals or historical records?,"currkg, enslaved",ttl,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,578,Which cruises have temporal information that overlaps with hazard events in the same or nearby places?,"gmo, kwg",nen,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,579,"What curriculum topics correspond to fields of study about enslaved-person records, historical events, locations, or occupations?","core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,580,Which authors of media resources or publications are associated with hazard-related topics linked to geographical places?,"core_scholar_rich, currkg, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,581,Which cruise participants or sponsoring organizations are linked to publications about fields of study associated with hazard-affected regions?,"core_scholar_rich, gmo, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,582,"Which learning media resources reference topics, datasets, cruises, vessels, or samples represented in oceanographic cruise knowledge graphs?","currkg, gmo",axiom,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,583,"Which scholarly publications are associated with people, organizations, or fields of study connected to cruises that occurred in places and time periods affected by hazards?","core_scholar_rich, gmo, kwg",nen,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,584,"Which personas are associated with learning paths that include modules about enslaved individuals, historical events, or demographic records?","currkg, enslaved",nen,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved, kwg",0,1,0,0.6667,0.3333,1.0,0.0,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,585,Which personas are associated with learning paths that include media resources about hazard types affecting geographical places?,"currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,586,What scholarly publications mention or are associated with topics about enslaved individuals?,"core_scholar_rich, enslaved",nen,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,587,"For each shared place, what enslaved population counts and hazard event counts are available by year or period?","enslaved, kwg",nen,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,588,"Which learning modules and publications cover topics linked to cruises that have vessels, organizations, samples, or datasets?","core_scholar_rich, currkg, gmo",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","currkg, gmo",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,589,What fields of study cover historical places that also have enslaved-person records and hazard records?,"core_scholar_rich, enslaved, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,590,What learning media resources and scholarly publications cover hazard-related topics?,"core_scholar_rich, currkg, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,591,"What curriculum topics correspond to fields of study about hazards, climate, health, demographics, or geographical places?","core_scholar_rich, currkg, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,592,What fields of study cover historical places that also have enslaved-person records and hazard records?,"core_scholar_rich, enslaved, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,593,"Which people or organizations involved in cruises also appear as authors, contributors, departments, or universities in scholarly publications?","core_scholar_rich, gmo",axiom,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,594,What authors are associated with both learning media resources and scholarly publications?,"core_scholar_rich, currkg",ttl,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,595,"Which publications, places, time periods, enslaved-person records, and hazard events are connected through shared location or temporal scope?","core_scholar_rich, enslaved, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,596,Which learning paths include modules about topics that also appear in publications and hazard-event records?,"core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,597,"Which personas, learning paths, modules, media resources, topics, publications, authors, departments, cruises, vessels, organizations, samples, and datasets are connected?","core_scholar_rich, currkg, gmo",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,598,"Which learning paths teach hazard-related topics in an order that can be linked to real hazard events, affected places, temporal intervals, damage details, health concerns, and demographic attributes?","currkg, kwg",ttl,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,599,What authors or departments are associated with publications about places connected to enslaved-person records?,"core_scholar_rich, enslaved",axiom,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,600,Which modules or media resources cover topics corresponding to hazard events recorded for specific geographical places?,"currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,601,"What hazard types are recorded for regions where cruises, expeditions, samples, or datasets are available?","gmo, kwg",ttl,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,602,Which publications discuss fields of study related to places or periods where enslaved-person records overlap with hazard events?,"core_scholar_rich, enslaved, kwg",nen,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,603,"Which curriculum modules or media resources teach hazard-related topics that are also represented in scholarly publications, and what real hazard events or places support those topics?","core_scholar_rich, currkg, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,604,"Which curriculum modules reference media resources about hazard types that also have damage observations, impact observations, climate attributes, or demographic attributes for affected places?","currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,605,"Which authors, departments, universities, cruise participants, vessels, organizations, samples, hazard events, places, and time periods are connected through marine research in hazard-affected regions?","core_scholar_rich, gmo, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,606,"Which authors, departments, universities, publications, enslaved individuals, historical events, places, hazard events, and temporal scopes are connected through shared historical geography?","core_scholar_rich, enslaved, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,607,What scholarly publications are associated with places where enslaved individuals and hazard events are both recorded?,"core_scholar_rich, enslaved, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","enslaved, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,608,"Which curriculum paths connect learner personas to media resources about cruises, vessels, samples, datasets, people, organizations, places, and time periods represented in oceanographic KGs?","currkg, gmo",axiom,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,609,Which universities or departments publish work about locations that have both enslaved-population records and hazard details?,"core_scholar_rich, enslaved, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,610,What learning media resources cover topics related to enslaved individuals or historical slavery?,"currkg, enslaved",axiom,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,611,Which cruise participants or sponsoring organizations are linked to publications about fields of study associated with hazard-affected regions?,"core_scholar_rich, gmo, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,612,"Which learning media resources cover topics that also appear as fields of study in scholarly publications, and which authors or contributors are associated with both?","core_scholar_rich, currkg",nen,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,613,"Which learning paths include modules about topics represented by cruises, expeditions, datasets, or physical samples?","currkg, gmo",axiom,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,614,What learning paths include topics about enslaved individuals or historical records?,"currkg, enslaved",axiom,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,615,"Which cruise events, funding awards, agent roles, organizations, datasets, samples, publications, authors, departments, universities, and publication dates are connected through shared scientific participation?","core_scholar_rich, gmo",nen,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,616,Which media resources cover topics associated with cruises that have spatial and temporal information?,"currkg, gmo",axiom,0_shot,temp0.0,2,"currkg, gmo",gmo,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,617,"What publication fields of study are related to enslaved individuals, historical events, occupations, or family relationships?","core_scholar_rich, enslaved",nen,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,618,"Which departments or universities are linked to people, organizations, or fields of study connected to oceanographic cruises?","core_scholar_rich, gmo",nen,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,619,"Which publication networks, fields of study, authors, departments, enslaved-person records, owner or relationship records, historical events, hazard types, affected places, temporal extents, and damage or impact details are connected?","core_scholar_rich, enslaved, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,620,What learning media resources and scholarly publications cover hazard-related topics?,"core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,621,Which learning paths include modules whose topics match fields of study with publications from universities in specific cities or states?,"core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,622,What learning media resources and scholarly publications cover hazard-related topics?,"core_scholar_rich, currkg, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,623,Which learning paths include modules whose topics match fields of study with publications from universities in specific cities or states?,"core_scholar_rich, currkg",axiom,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,624,Which learning paths include modules whose topics match fields of study with publications from universities in specific cities or states?,"core_scholar_rich, currkg",ttl,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,625,What years or time periods are available for places that appear in both enslaved-person records and hazard records?,"enslaved, kwg",axiom,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,626,"Which scholarly publications and curriculum resources cover topics associated with cruises conducted by specific vessels, sponsored by specific organizations, or linked to specific datasets and samples?","core_scholar_rich, currkg, gmo",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","currkg, gmo",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,627,"What curriculum modules cover climate, hazard, damage, health, demographic, or geographical-place topics?","currkg, kwg",nen,cot,temp0.0,2,"currkg, kwg",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,628,"Which universities or departments produce publications about locations where enslaved individuals are recorded, and how do those publications relate to time periods and event types?","core_scholar_rich, enslaved",nen,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,629,"Which learning paths include modules about topics represented by cruises, expeditions, datasets, or physical samples?","currkg, gmo",ttl,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,630,What cruises or expeditions occurred in places that also have recorded hazard events?,"gmo, kwg",ttl,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,631,Which learning paths include modules about topics that also appear in publications and hazard-event records?,"core_scholar_rich, currkg, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,632,Which cruises have temporal information that overlaps with hazard events in the same or nearby places?,"gmo, kwg",ttl,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,633,"Which learning paths or media resources cover topics related to enslaved individuals, historical events, locations, occupations, or family relationships?","currkg, enslaved",axiom,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,634,"Which authors, departments, or universities are connected to publications and media resources about topics represented in enslaved-person records?","core_scholar_rich, currkg, enslaved",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,635,Which learning modules and scholarly publications cover topics linked to enslaved-person records by place or time period?,"core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
